N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité
CDE - 0007860,12/07/19,2019-12-12,21,Détaillant,11,6
CDE - 0001465,12/08/19,2019-12-12,4,Grossiste,7,10
CDE - 0003238,12/08/19,2019-12-14,49,Grossiste,5,11
CDE - 0003909,12/08/19,2019-12-26,45,Détaillant,14,9
CDE - 0004018,12/08/19,2019-12-17,50,Détaillant,5,5
CDE - 0006583,12/08/19,2019-12-24,9,Grossiste,5,9
CDE - 0006766,12/08/19,2019-12-19,29,Détaillant,5,7
CDE - 0007201,12/08/19,2019-12-20,44,Détaillant,13,5
CDE - 000299,12/09/19,2019-12-14,38,Grossiste,5,7
CDE - 0001038,12/09/19,2019-12-15,8,Grossiste,11,10
CDE - 0002425,12/09/19,2019-12-26,15,Détaillant,1,10
CDE - 0002899,12/09/19,2019-12-22,43,Grossiste,14,11
CDE - 0003059,12/09/19,2019-12-24,13,Grossiste,1,6
CDE - 0003390,12/09/19,2019-12-18,14,Détaillant,1,7
CDE - 0003851,12/09/19,2019-12-20,1,Grossiste,2,9
CDE - 0004381,12/09/19,2019-12-15,20,Export,4,11
CDE - 0005436,12/09/19,2019-12-12,15,Grossiste,1,9
CDE - 0006053,12/09/19,2019-12-26,18,Détaillant,2,8
CDE - 0007190,12/09/19,2019-12-23,49,Grossiste,5,6
CDE - 0007627,12/09/19,2019-12-16,3,Grossiste,7,10
CDE - 0007920,12/09/19,2019-12-23,18,Export,3,12
CDE - 0001583,12/10/19,2019-12-13,34,Grossiste,2,11
CDE - 0003132,12/10/19,2019-12-14,47,Grossiste,1,12
CDE - 0004111,12/10/19,2019-12-19,20,Détaillant,3,11
CDE - 0005668,12/10/19,2019-12-17,45,Export,11,6
CDE - 0006605,12/10/19,2019-12-24,22,Détaillant,9,6
CDE - 0001453,12/11/19,2019-12-16,39,Grossiste,2,9
CDE - 0002385,12/11/19,2019-12-25,4,Grossiste,2,11
CDE - 0003023,12/11/19,2019-12-17,17,Grossiste,2,9
CDE - 0005748,12/11/19,2019-12-15,25,Grossiste,9,7
CDE - 000142,12/12/19,2019-12-28,24,Détaillant,1,7
CDE - 0001226,12/12/19,2019-12-26,21,Grossiste,5,7
CDE - 0001900,12/12/19,2019-12-28,25,Détaillant,5,12
CDE - 0003334,12/12/19,2019-12-28,28,Grossiste,11,11
CDE - 0003615,12/12/19,2019-12-20,45,Grossiste,13,10
CDE - 0005237,12/12/19,2019-12-16,41,Grossiste,9,7
CDE - 0005477,12/12/19,2019-12-27,28,Détaillant,2,7
CDE - 0006936,12/12/19,2019-12-27,30,Grossiste,1,9
CDE - 0007126,12/12/19,2019-12-25,6,na,5,10
CDE - 0007668,12/12/19,2019-12-25,4,Grossiste,13,11
